diameter,weight,red,green,blue,name
393,2513,25,36,20,1
393,2515,46,66,15,1
393,2515,57,36,18,1
393,2516,42,37,0,1
393,2517,45,43,8,1
393,2517,42,52,0,1
393,2518,51,58,0,1
393,2518,34,50,0,1
393,2518,44,61,9,1
394,2519,43,46,4,1
394,2521,50,39,9,1
394,2522,33,57,8,1
394,2522,31,39,8,1
394,2523,44,42,13,1
394,2523,39,30,32,1
394,2523,60,41,0,1
394,2524,46,52,0,1
395,2525,40,39,9,1
395,2525,40,49,11,1
395,2525,31,41,4,1
395,2526,36,58,3,1
395,2526,38,45,0,1
395,2527,39,51,13,1
395,2527,49,31,1,1
395,2528,40,54,0,1
395,2530,48,54,2,1
395,2530,35,37,3,1
395,2531,32,53,6,1
395,2531,35,61,11,1
395,2531,56,46,0,1
395,2532,53,52,17,1
395,2533,46,45,13,1
396,2535,60,54,8,1
396,2535,42,46,0,1
396,2536,46,54,0,1
396,2536,35,51,5,1
396,2539,33,57,20,1
396,2539,43,22,0,1
396,2540,54,32,5,1
396,2541,53,45,3,1
396,2542,25,47,8,1
396,2543,33,37,16,1
396,2544,49,61,9,1
396,2545,36,47,7,1
396,2545,34,44,14,1
397,2547,60,33,0,1
397,2547,46,63,0,1
397,2548,37,49,0,1
397,2549,37,46,0,1
397,2549,47,58,6,1
397,2549,70,44,0,1
397,2549,44,37,12,1
397,2550,41,46,0,1
397,2550,52,43,0,1
397,2550,54,39,0,1
397,2552,43,62,0,1
397,2552,47,45,3,1
397,2554,50,55,28,1
398,2555,37,48,0,1
398,2555,32,42,6,1
398,2555,40,56,0,1
398,2556,44,60,0,1
398,2556,29,54,10,1
398,2556,40,46,0,1
398,2557,34,49,5,1
398,2557,45,39,10,1
398,2558,19,61,13,1
398,2559,29,56,0,1
398,2560,29,37,0,1
398,2561,43,36,4,1
399,2561,58,39,8,1
399,2562,37,48,16,1
399,2562,49,42,0,1
399,2563,35,47,7,1
399,2563,44,52,0,1
399,2563,43,47,0,1
399,2564,25,54,0,1
399,2565,57,61,9,1
399,2565,42,25,3,1
400,2566,44,48,0,1
400,2567,32,47,0,1
400,2568,52,37,19,1
400,2568,28,54,2,1
400,2569,47,37,5,1
400,2569,46,54,1,1
400,2571,51,49,8,1
400,2572,38,36,11,1
400,2573,27,51,0,1
400,2573,56,55,0,1
400,2574,55,39,18,1
400,2574,40,35,8,1
400,2575,48,31,17,1
400,2575,52,39,6,1
401,2576,57,47,0,1
401,2577,33,19,1,1
401,2578,49,45,12,1
401,2578,34,43,0,1
401,2579,37,51,0,1
401,2581,42,62,4,1
401,2582,23,48,3,1
401,2582,55,38,13,1
401,2583,37,50,0,1
401,2584,37,48,19,1
401,2584,50,37,6,1
401,2585,35,43,0,1
401,2586,40,50,4,1
402,2587,34,33,0,1
402,2588,36,40,0,1
402,2590,49,54,2,1
402,2590,57,36,4,1
402,2590,47,50,0,1
402,2591,52,44,10,1
402,2592,49,59,16,1
402,2592,33,35,3,1
402,2592,55,42,0,1
402,2592,28,33,10,1
402,2592,26,55,0,1
402,2593,44,34,4,1
402,2594,53,41,0,1
402,2596,32,50,0,1
402,2597,50,45,23,1
402,2598,43,37,0,1
402,2599,57,54,0,1
403,2600,31,45,0,1
403,2600,54,48,0,1
403,2601,55,45,0,1
403,2601,47,57,12,1
403,2601,50,46,8,1
403,2603,49,46,0,1
403,2603,34,42,4,1
403,2604,55,63,17,1
403,2605,61,51,7,1
403,2606,29,43,0,1
403,2606,30,45,13,1
404,2607,53,51,0,1
404,2607,20,47,5,1
404,2607,39,25,20,1
404,2608,52,41,2,1
404,2608,24,28,0,1
404,2608,47,43,5,1
404,2609,42,57,10,1
404,2610,29,47,0,1
404,2611,40,47,0,1
404,2613,52,47,0,1
404,2613,21,55,0,1
404,2614,59,42,2,1
404,2615,38,55,4,1
404,2617,48,26,0,1
404,2618,42,52,16,1
404,2619,41,62,0,1
404,2620,37,61,11,1
404,2620,43,59,8,1
404,2622,40,40,0,1
404,2622,39,41,5,1
404,2623,47,60,23,1
405,2624,43,47,0,1
405,2624,24,31,9,1
405,2625,40,40,8,1
405,2626,42,51,0,1
405,2627,38,47,11,1
405,2629,42,49,0,1
405,2630,43,49,0,1
405,2631,39,39,4,1
405,2632,47,30,1,1
406,2634,41,49,0,1
406,2635,56,43,0,1
406,2635,40,49,0,1
406,2636,34,52,0,1
406,2637,35,48,0,1
406,2638,50,47,0,1
406,2639,36,22,15,1
406,2641,29,69,0,1
406,2642,39,44,2,1
406,2643,34,51,1,1
406,2643,33,77,4,1
406,2644,52,59,0,1
406,2645,38,61,0,1
406,2646,29,51,18,1
406,2647,38,48,0,1
406,2648,61,49,0,1
406,2648,38,46,0,1
407,2648,24,56,0,1
407,2649,42,50,3,1
407,2652,36,55,13,1
407,2653,60,44,10,1
407,2655,24,42,4,1
407,2655,47,49,0,1
407,2655,38,54,2,1
407,2655,30,29,4,1
407,2657,53,42,0,1
407,2657,41,43,9,1
407,2658,38,53,18,1
408,2658,44,18,0,1
408,2659,45,38,17,1
408,2659,37,44,22,1
408,2662,36,53,0,1
408,2662,46,51,0,1
408,2663,45,36,4,1
408,2663,26,64,0,1
408,2664,35,49,0,1
408,2664,45,53,0,1
408,2664,43,42,7,1
408,2665,33,57,9,1
408,2666,45,40,3,1
408,2667,35,46,0,1
409,2668,38,44,0,1
409,2669,36,26,1,1
409,2671,66,51,0,1
409,2672,40,49,10,1
409,2673,34,40,10,1
409,2673,27,33,0,1
409,2674,38,40,7,1
409,2675,34,43,13,1
409,2676,55,50,1,1
409,2676,49,47,17,1
409,2678,54,56,14,1
409,2678,37,33,0,1
409,2678,41,58,20,1
409,2679,51,30,15,1
409,2680,35,37,14,1
409,2682,49,55,10,1
409,2682,35,42,0,1
410,2682,46,55,0,1
410,2682,41,46,0,1
410,2683,45,48,10,1
410,2684,23,46,0,1
410,2685,49,27,0,1
410,2685,51,38,0,1
410,2686,33,57,0,1
410,2686,35,61,22,1
410,2687,45,36,11,1
410,2687,33,51,2,1
410,2688,18,34,8,1
410,2689,45,66,0,1
410,2690,30,40,6,1
410,2692,40,56,0,1
411,2693,54,39,11,1
411,2694,44,52,0,1
411,2694,30,64,0,1
411,2695,56,31,4,1
411,2695,37,31,0,1
411,2696,51,40,3,1
411,2697,47,68,0,1
411,2698,29,69,0,1
412,2698,44,46,9,1
412,2699,43,47,0,1
412,2699,44,47,0,1
412,2699,40,46,0,1
412,2700,41,40,5,1
412,2701,41,46,10,1
412,2702,48,42,4,1
412,2704,60,61,18,1
412,2705,47,42,0,1
412,2706,25,37,0,1
412,2707,33,33,6,1
412,2709,16,60,13,1
413,2709,32,42,0,1
413,2709,52,46,0,1
413,2710,43,46,0,1
413,2711,48,40,4,1
413,2712,39,41,0,1
414,2714,31,19,0,1
414,2714,57,46,3,1
414,2714,39,42,5,1
414,2715,47,44,0,1
414,2716,47,55,0,1
414,2717,34,53,18,1
414,2718,45,66,0,1
415,2719,50,52,0,1
415,2720,55,54,2,1
415,2721,28,37,8,1
415,2722,45,49,31,1
415,2723,40,38,11,1
415,2723,37,48,0,1
415,2725,48,57,13,1
415,2725,59,40,0,1
415,2726,47,56,16,1
416,2726,27,56,8,1
416,2726,42,32,8,1
416,2727,49,47,0,1
416,2728,36,55,3,1
416,2729,39,42,0,1
416,2730,47,36,14,1
416,2731,56,45,11,1
416,2733,47,39,0,1
416,2734,54,52,0,1
416,2735,28,36,0,1
416,2736,58,50,1,1
416,2736,37,56,23,1
417,2737,33,47,0,1
417,2738,33,53,16,1
417,2740,37,41,26,1
417,2741,46,69,17,1
417,2742,33,40,0,1
417,2742,36,34,0,1
417,2743,47,44,0,1
418,2744,34,27,0,1
418,2745,31,54,1,1
418,2751,32,47,16,1
418,2752,41,47,0,1
418,2754,41,74,12,1
418,2754,59,50,0,1
418,2756,37,61,23,1
418,2757,37,47,1,1
418,2759,42,49,7,1
418,2759,48,39,13,1
418,2759,27,51,2,1
418,2760,38,41,0,1
418,2760,28,41,0,1
418,2761,27,56,3,1
418,2762,39,36,0,1
418,2764,48,52,10,1
419,2765,36,57,4,1
419,2765,34,41,1,1
419,2766,38,38,0,1
419,2766,31,50,15,1
419,2766,55,61,12,1
419,2768,39,24,19,1
419,2770,43,54,0,1
419,2770,33,51,0,1
419,2771,28,53,0,1
419,2772,39,52,0,1
419,2773,34,50,7,1
420,2774,53,33,0,1
420,2774,62,36,4,1
420,2775,39,53,24,1
420,2776,38,31,0,1
420,2777,39,54,0,1
420,2778,35,49,0,1
420,2779,31,56,14,1
420,2780,30,71,0,1
420,2781,49,37,6,1
420,2782,32,49,0,1
420,2783,32,36,4,1
421,2783,41,44,3,1
421,2784,34,53,16,1
421,2785,40,45,0,1
421,2785,40,53,4,1
421,2786,40,57,4,1
421,2788,58,45,10,1
421,2788,34,53,11,1
421,2789,43,36,12,1
422,2789,48,50,0,1
422,2790,41,57,0,1
422,2791,40,48,2,1
422,2792,47,42,16,1
422,2792,61,27,2,1
422,2793,51,43,0,1
422,2794,51,40,5,1
422,2794,30,50,0,1
422,2795,33,37,0,1
422,2796,49,49,1,1
423,2796,47,53,0,1
423,2796,42,50,7,1
423,2797,34,48,0,1
423,2798,47,46,6,1
423,2798,37,51,0,1
423,2799,42,31,5,1
423,2801,46,48,10,1
423,2802,42,43,0,1
423,2803,31,49,4,1
423,2805,53,37,0,1
423,2806,44,41,0,1
423,2807,48,56,24,1
423,2808,27,42,3,1
423,2810,51,29,8,1
423,2812,35,20,14,1
423,2813,48,50,0,1
423,2813,47,67,2,1
424,2814,40,51,0,1
424,2815,33,51,9,1
424,2816,42,28,0,1
424,2817,28,71,12,1
424,2817,27,55,9,1
424,2817,38,45,8,1
424,2818,37,33,4,1
424,2819,38,56,0,1
424,2820,48,40,0,1
424,2820,22,57,0,1
424,2821,35,58,0,1
424,2822,44,41,0,1
424,2823,37,46,6,1
424,2824,34,44,14,1
424,2825,45,47,0,1
424,2826,39,57,0,1
424,2827,50,36,2,1
424,2828,57,39,0,1
425,2828,44,67,7,1
425,2832,38,54,12,1
425,2833,50,57,0,1
425,2834,47,35,4,1
425,2836,53,57,1,1
425,2838,32,39,21,1
425,2839,36,48,0,1
425,2841,46,43,19,1
425,2843,47,51,16,1
426,2844,41,65,5,1
426,2845,37,73,2,1
426,2847,38,54,5,1
426,2847,28,64,2,1
426,2849,37,58,3,1
426,2850,22,40,6,1
426,2851,38,65,3,1
426,2852,46,42,0,1
426,2853,26,43,8,1
426,2854,48,38,4,1
426,2855,31,66,0,1
426,2856,30,54,7,1
427,2858,46,37,4,1
427,2859,45,38,4,1
427,2859,33,41,17,1
427,2860,44,37,0,1
427,2863,55,33,0,1
427,2864,27,45,14,1
427,2864,52,57,11,1
427,2865,32,48,0,1
428,2866,64,33,13,1
428,2868,50,55,0,1
428,2868,32,53,0,1
428,2868,44,56,10,1
428,2869,48,20,7,1
428,2870,37,48,0,1
428,2871,41,60,29,1
428,2872,44,43,0,1
428,2874,39,35,0,1
428,2876,34,50,2,1
428,2877,40,31,0,1
428,2877,17,39,0,1
428,2878,43,52,0,1
428,2878,51,46,8,1
429,2878,27,44,0,1
429,2879,47,51,0,1
429,2880,40,41,2,1
429,2881,29,37,0,1
429,2882,37,38,8,1
429,2883,54,44,0,1
429,2885,33,51,0,1
429,2885,19,46,0,1
429,2886,36,51,3,1
429,2886,40,22,18,1
430,2888,51,24,0,1
430,2889,24,40,0,1
430,2889,45,55,0,1
430,2890,40,49,18,1
430,2891,29,61,0,1
430,2892,57,53,0,1
430,2892,32,46,0,1
430,2893,55,35,16,1
431,2894,46,34,5,1
431,2895,48,57,11,1
431,2895,42,29,0,1
431,2896,31,45,0,1
431,2897,28,40,17,1
431,2897,47,31,0,1
431,2898,46,48,13,1
431,2899,29,43,8,1
431,2901,42,56,11,1
431,2901,49,43,3,1
431,2903,49,41,8,1
431,2904,54,43,0,1
431,2905,39,39,0,1
431,2906,46,55,25,1
431,2907,40,52,11,1
431,2908,51,43,0,1
431,2910,37,41,0,1
431,2910,32,23,0,1
431,2911,36,34,1,1
431,2912,34,64,0,1
432,2912,34,39,13,1
432,2913,44,33,17,1
432,2914,35,65,0,1
432,2916,38,66,0,1
432,2917,30,45,3,1
432,2917,52,45,4,1
432,2918,40,55,5,1
433,2919,22,29,15,1
433,2921,39,43,11,1
433,2922,37,43,0,1
433,2923,39,48,0,1
433,2923,35,51,0,1
433,2925,56,55,0,1
433,2927,46,48,5,1
433,2927,52,61,7,1
433,2928,47,43,6,1
433,2930,59,35,0,1
433,2930,41,50,14,1
433,2931,35,31,6,1
434,2932,28,58,0,1
434,2933,43,29,7,1
434,2934,32,43,16,1
434,2935,45,52,10,1
434,2936,49,26,0,1
434,2939,31,63,0,1
434,2940,38,63,11,1
434,2941,24,50,0,1
435,2942,41,64,1,1
435,2942,44,63,10,1
435,2944,55,44,9,1
435,2947,48,32,5,1
435,2948,53,54,0,1
435,2948,45,24,8,1
435,2948,37,58,1,1
435,2949,44,47,4,1
435,2950,25,34,6,1
435,2951,42,41,0,1
435,2953,46,52,4,1
435,2954,27,55,12,1
435,2954,28,59,0,1
435,2956,19,51,4,1
435,2957,45,55,5,1
435,2958,35,53,1,1
436,2959,48,69,0,1
436,2959,51,37,0,1
436,2959,29,50,5,1
436,2960,35,35,0,1
436,2960,43,44,18,1
436,2960,44,49,0,1
436,2961,35,43,26,1
436,2963,48,54,0,1
436,2964,40,25,1,1
436,2966,38,54,3,1
437,2967,42,49,0,1
437,2968,18,41,0,1
437,2968,40,48,12,1
437,2969,68,43,0,1
437,2971,20,48,1,1
437,2972,29,44,2,1
437,2972,24,66,0,1
437,2973,55,50,0,1
437,2974,31,58,0,1
437,2975,36,55,5,1
437,2976,43,54,0,1
438,2976,53,35,2,1
438,2977,53,55,0,1
438,2978,23,40,0,1
438,2979,40,50,5,1
438,2980,29,59,8,1
438,2980,50,43,16,1
438,2982,46,44,0,1
438,2982,58,35,0,1
438,2983,54,42,31,1
438,2984,38,34,11,1
439,2984,43,55,0,1
439,2984,39,37,4,1
439,2985,29,44,0,1
439,2986,45,49,11,1
439,2987,29,44,1,1
439,2987,33,38,0,1
439,2988,28,45,3,1
439,2989,49,61,0,1
439,2990,17,34,8,1
439,2991,37,40,10,1
439,2992,27,53,12,1
440,2993,36,57,19,1
440,2994,26,27,7,1
440,2995,27,50,3,1
440,2996,23,43,1,1
440,2996,64,60,15,1
440,2998,46,43,4,1
440,2999,70,45,8,1
440,3000,20,47,3,1
440,3001,36,47,4,1
441,3001,35,46,8,1
441,3001,40,48,10,1
441,3002,44,49,6,1
441,3004,43,52,9,1
441,3005,34,44,0,1
441,3006,49,47,5,1
441,3007,32,45,6,1
441,3009,39,47,0,1
441,3009,32,33,0,1
441,3010,42,55,0,1
441,3010,42,71,0,1
441,3011,39,61,6,1
441,3013,43,31,0,1
442,3014,47,50,4,1
442,3014,38,55,21,1
442,3014,42,48,4,1
442,3015,37,49,0,1
442,3016,36,66,1,1
442,3018,43,49,8,1
442,3018,37,38,0,1
442,3020,36,46,0,1
442,3020,58,48,10,1
442,3021,30,48,0,1
442,3022,53,47,3,1
442,3024,26,41,5,1
442,3025,24,41,0,1
442,3026,24,37,0,1
443,3028,40,45,0,1
443,3029,35,49,7,1
443,3030,49,30,5,1
443,3031,36,41,0,1
443,3032,52,54,4,1
443,3033,50,48,0,1
443,3034,31,50,2,1
443,3035,18,47,0,1
443,3035,30,66,0,1
443,3035,39,59,0,1
443,3036,29,44,1,1
443,3037,61,55,17,1
443,3037,45,41,11,1
444,3038,39,57,0,1
444,3040,44,48,2,1
444,3041,49,61,0,1
444,3043,45,35,7,1
444,3043,55,43,9,1
444,3045,58,68,3,1
444,3046,35,49,3,1
444,3048,32,52,0,1
444,3048,38,50,12,1
444,3049,31,48,0,1
444,3050,56,57,12,1
444,3050,26,46,18,1
445,3051,29,59,0,1
445,3051,43,56,0,1
445,3052,37,38,9,1
445,3053,34,39,0,1
445,3055,48,54,0,1
445,3056,31,45,0,1
445,3057,46,51,0,1
445,3058,42,49,0,1
445,3059,33,63,2,1
445,3059,33,42,0,1
445,3060,36,51,0,1
446,3060,33,36,2,1
446,3061,44,56,0,1
446,3062,39,35,4,1
446,3063,56,60,0,1
446,3064,38,48,11,1
446,3064,32,53,0,1
446,3065,31,56,3,1
446,3066,45,53,13,1
447,3066,31,63,0,1
447,3067,40,43,0,1
447,3069,59,41,0,1
447,3069,45,48,0,1
447,3071,40,48,3,1
447,3072,41,49,0,1
447,3073,42,53,7,1
447,3073,39,43,0,1
447,3073,66,34,0,1
447,3075,49,59,0,1
447,3076,43,51,0,1
448,3077,35,59,11,1
448,3078,30,59,4,1
448,3079,45,61,4,1
448,3079,50,31,1,1
448,3082,41,29,0,1
448,3084,43,48,0,1
448,3087,35,45,6,1
448,3087,39,52,4,1
448,3090,49,62,0,1
448,3091,23,22,0,1
449,3094,36,50,0,1
449,3094,29,49,24,1
449,3096,33,47,1,1
449,3097,46,49,17,1
449,3098,29,54,31,1
449,3099,33,40,10,1
449,3100,30,56,0,1
449,3102,42,44,0,1
449,3104,44,43,0,1
449,3104,41,54,1,1
449,3105,38,22,13,1
449,3105,49,45,0,1
449,3106,48,53,14,1
449,3107,48,41,3,1
449,3108,27,47,0,1
450,3108,46,47,16,1
450,3109,36,36,22,1
450,3109,22,17,0,1
450,3110,36,44,0,1
450,3112,41,60,3,1
450,3113,40,61,0,1
450,3114,40,56,10,1
450,3116,30,35,0,1
450,3120,36,36,17,1
450,3121,11,56,21,1
451,3122,47,46,2,1
451,3122,44,29,0,1
451,3123,44,35,5,1
451,3125,41,33,4,1
451,3126,45,34,0,1
451,3128,39,43,21,1
451,3128,48,52,18,1
452,3130,65,33,0,1
452,3130,36,30,18,1
452,3135,49,33,0,1
452,3136,23,43,3,1
452,3136,40,50,1,1
452,3137,43,55,10,1
452,3138,32,47,0,1
452,3138,46,57,16,1
453,3139,24,52,0,1
453,3140,39,36,0,1
453,3141,36,55,0,1
453,3142,31,34,11,1
453,3144,46,56,9,1
454,3146,54,50,0,1
454,3147,36,39,0,1
454,3148,27,56,0,1
455,3149,52,53,6,1
455,3149,54,61,23,1
455,3150,55,39,19,1
455,3154,37,71,0,1
455,3155,30,36,0,1
455,3155,42,52,0,1
455,3156,41,33,0,1
455,3157,47,67,0,1
455,3158,33,51,3,1
455,3159,55,52,5,1
455,3160,48,36,0,1
455,3161,52,49,0,1
455,3162,38,62,0,1
455,3167,28,38,0,1
455,3168,43,44,10,1
456,3168,53,33,12,1
456,3168,56,42,12,1
456,3170,41,36,18,1
456,3172,45,43,8,1
456,3172,52,41,6,1
456,3175,43,41,14,1
456,3176,36,70,19,1
456,3180,33,47,7,1
456,3180,44,49,0,1
456,3181,55,53,5,1
456,3183,48,38,13,1
457,3183,22,46,17,1
457,3185,25,37,0,1
457,3186,40,41,22,1
457,3187,51,51,9,1
457,3187,45,52,22,1
457,3188,52,49,0,1
457,3191,41,68,0,1
457,3192,31,41,0,1
457,3193,29,35,8,1
457,3194,40,48,14,1
457,3196,46,47,0,1
457,3197,40,53,18,1
457,3199,38,46,0,1
457,3200,41,38,11,1
458,3202,24,60,14,1
458,3202,46,36,16,1
458,3203,45,44,0,1
458,3203,48,54,6,1
458,3203,42,46,0,1
458,3204,58,44,6,1
459,3204,37,65,1,1
459,3206,42,53,0,1
459,3207,34,40,1,1
459,3209,32,45,0,1
459,3210,56,51,0,1
459,3210,39,44,1,1
460,3211,35,37,8,1
460,3212,31,52,14,1
460,3214,44,57,7,1
460,3216,42,45,0,1
460,3217,44,42,0,1
460,3218,43,62,0,1
460,3218,28,43,0,1
460,3220,42,49,0,1
460,3222,47,33,0,1
461,3223,33,66,0,1
461,3223,38,48,0,1
461,3224,43,43,2,1
461,3225,37,58,0,1
461,3226,31,39,0,1
461,3228,33,53,8,1
461,3230,44,48,0,1
462,3230,44,31,0,1
462,3232,44,41,12,1
462,3233,58,44,5,1
462,3235,27,40,0,1
462,3236,49,57,0,1
462,3237,51,58,2,1
462,3239,41,47,0,1
463,3241,46,40,3,1
463,3242,33,44,0,1
463,3243,35,53,0,1
463,3244,43,40,3,1
463,3246,60,47,0,1
463,3248,56,52,0,1
463,3248,54,56,15,1
463,3250,33,55,3,1
463,3250,43,76,16,1
463,3252,34,49,14,1
464,3252,42,47,3,1
464,3252,22,48,0,1
464,3254,33,44,18,1
464,3255,39,43,0,1
464,3256,54,21,6,1
464,3257,34,39,0,1
464,3258,20,52,0,1
465,3258,43,52,8,1
465,3260,38,54,0,1
465,3263,46,28,0,1
465,3263,42,58,3,1
465,3264,45,47,15,1
466,3265,30,60,0,1
466,3266,52,36,10,1
466,3266,43,29,25,1
466,3267,25,38,1,1
466,3270,38,50,1,1
467,3270,39,51,7,1
467,3271,41,50,0,1
467,3272,48,54,0,1
467,3272,52,49,0,1
467,3274,25,55,8,1
467,3275,23,65,13,1
467,3277,37,40,1,1
467,3278,33,57,12,1
467,3279,30,45,3,1
468,3280,32,47,22,1
468,3281,11,59,11,1
468,3281,23,53,5,1
468,3285,44,56,18,1
468,3286,36,51,0,1
468,3288,54,44,1,1
468,3290,28,50,0,1
468,3291,64,29,5,1
468,3294,37,45,0,1
468,3294,29,43,5,1
468,3295,62,36,21,1
468,3298,52,59,0,1
468,3301,49,53,0,1
468,3302,28,54,20,1
468,3304,44,45,0,1
468,3308,47,23,0,1
468,3309,33,45,14,1
469,3310,25,59,0,1
469,3311,38,58,10,1
469,3312,43,48,8,1
469,3312,49,56,2,1
469,3317,42,34,0,1
469,3317,21,36,18,1
469,3318,39,38,0,1
470,3318,53,50,0,1
470,3321,37,55,26,1
470,3322,36,40,35,1
470,3323,46,66,8,1
470,3324,24,37,9,1
470,3325,45,48,3,1
470,3326,40,63,0,1
471,3326,45,58,1,1
471,3327,46,62,0,1
471,3328,39,42,0,1
471,3328,46,42,4,1
472,3329,33,39,0,1
472,3332,45,51,17,1
472,3333,31,44,24,1
472,3334,45,58,0,1
472,3336,39,27,0,1
472,3337,47,27,7,1
472,3339,43,40,22,1
472,3340,46,58,0,1
472,3342,43,52,3,1
472,3343,19,39,0,1
472,3344,27,52,0,1
472,3345,31,65,5,1
472,3348,37,42,0,1
472,3349,44,51,0,1
472,3350,49,44,17,1
473,3351,35,49,0,1
473,3352,25,42,17,1
473,3353,34,44,1,1
473,3354,39,65,21,1
473,3354,51,41,0,1
473,3354,23,54,0,1
473,3355,29,59,6,1
473,3355,43,19,14,1
474,3356,30,40,8,1
474,3359,52,46,11,1
474,3359,59,49,10,1
474,3359,51,45,7,1
474,3360,18,48,0,1
474,3361,46,55,0,1
475,3362,37,42,8,1
475,3362,36,47,0,1
475,3363,25,54,0,1
475,3365,51,49,0,1
475,3368,46,72,0,1
475,3372,46,38,12,1
476,3372,47,40,6,1
476,3372,49,43,9,1
476,3372,42,50,25,1
476,3374,46,55,0,1
476,3375,51,64,0,1
476,3376,42,55,11,1
476,3377,23,53,3,1
476,3378,55,42,0,1
476,3379,37,62,0,1
476,3379,43,43,0,1
477,3380,40,68,18,1
477,3381,41,42,25,1
477,3382,38,46,0,1
477,3382,34,55,2,1
477,3384,37,54,0,1
477,3387,37,49,0,1
477,3388,54,52,3,1
477,3389,43,38,9,1
477,3389,30,63,9,1
477,3390,36,40,5,1
477,3391,39,49,11,1
477,3393,52,38,24,1
477,3393,49,57,5,1
477,3395,18,29,4,1
478,3396,56,46,0,1
478,3397,52,50,0,1
478,3399,43,29,5,1
478,3399,38,51,13,1
478,3402,43,57,1,1
478,3403,74,19,12,1
478,3404,45,51,0,1
478,3405,31,54,0,1
479,3406,52,54,18,1
479,3406,66,55,4,1
479,3407,52,42,0,1
479,3408,31,35,15,1
480,3408,49,34,3,1
480,3409,47,45,13,1
480,3411,45,48,0,1
480,3411,51,29,0,1
480,3412,52,50,18,1
480,3412,40,66,6,1
481,3412,56,45,6,1
481,3414,55,41,0,1
481,3415,44,55,12,1
481,3416,32,52,0,1
481,3418,38,58,6,1
481,3418,40,40,10,1
481,3418,34,40,0,1
481,3421,41,40,3,1
482,3422,62,55,11,1
482,3424,33,38,0,1
482,3426,29,56,0,1
483,3427,70,50,0,1
483,3427,46,33,7,1
483,3429,49,40,14,1
483,3429,46,39,12,1
484,3430,43,31,0,1
484,3431,28,36,6,1
484,3432,41,46,0,1
484,3432,43,43,0,1
484,3433,43,40,2,1
484,3433,41,59,10,1
485,3433,58,46,2,1
485,3435,33,52,17,1
485,3436,44,63,13,1
485,3438,44,41,13,1
485,3440,44,52,2,1
485,3441,45,40,7,1
486,3442,32,21,0,1
486,3442,35,50,0,1
486,3443,57,43,8,1
486,3444,53,33,1,1
486,3444,48,43,4,1
486,3448,17,58,2,1
486,3450,38,49,8,1
486,3451,28,30,0,1
486,3452,37,60,11,1
486,3452,47,31,0,1
486,3454,37,40,5,1
486,3454,46,32,18,1
486,3457,49,50,4,1
486,3458,35,48,0,1
486,3465,32,58,0,1
487,3466,51,32,0,1
487,3467,45,59,0,1
487,3469,35,48,3,1
487,3470,45,37,0,1
488,3470,50,47,4,1
488,3471,36,49,15,1
488,3471,37,55,1,1
488,3472,46,42,0,1
488,3473,46,58,7,1
488,3473,39,47,20,1
488,3473,34,45,10,1
489,3475,26,54,0,1
489,3476,27,42,20,1
489,3477,45,46,0,1
489,3478,42,59,0,1
489,3479,43,56,6,1
489,3480,57,40,6,1
489,3480,37,44,9,1
489,3484,44,37,0,1
490,3485,25,78,0,1
490,3488,34,48,4,1
491,3489,29,40,11,1
491,3490,73,68,0,1
491,3490,39,30,2,1
491,3492,40,48,11,1
491,3494,43,53,13,1
491,3495,42,42,0,1
491,3497,21,47,19,1
492,3498,40,63,4,1
492,3499,47,43,3,1
492,3500,59,33,0,1
492,3500,31,40,0,1
492,3502,27,38,1,1
492,3505,22,62,5,1
492,3506,55,40,12,1
492,3506,39,41,2,1
492,3507,39,46,0,1
493,3511,41,57,1,1
493,3514,44,39,5,1
493,3516,27,33,0,1
493,3516,54,56,4,1
494,3518,27,42,0,1
494,3520,39,55,8,1
494,3521,35,51,3,1
494,3522,23,56,0,1
494,3523,45,38,0,1
494,3524,52,36,0,1
495,3527,36,41,0,1
495,3528,52,62,0,1
495,3531,49,29,20,1
495,3535,50,48,24,1
495,3538,27,33,0,1
495,3540,39,54,0,1
495,3540,35,35,12,1
495,3545,42,43,1,1
495,3546,51,43,10,1
496,3548,31,43,0,1
496,3549,15,50,0,1
496,3550,35,46,0,1
496,3552,43,47,4,1
496,3552,39,58,0,1
496,3554,57,44,11,1
496,3555,43,45,0,1
497,3558,43,38,17,1
497,3558,21,52,12,1
497,3560,47,48,12,1
497,3564,53,46,20,1
498,3565,44,48,8,1
498,3566,40,52,17,1
498,3566,45,45,3,1
499,3568,54,53,0,1
499,3569,30,41,25,1
499,3570,47,24,13,1
499,3572,26,50,17,1
499,3572,20,56,21,1
499,3572,41,37,22,1
500,3573,58,40,0,1
500,3573,37,45,5,1
500,3574,46,40,0,1
500,3574,48,35,0,1
500,3576,18,56,0,1
501,3577,42,64,0,1
501,3578,40,29,0,1
501,3579,38,54,0,1
501,3581,46,67,0,1
501,3582,42,39,16,1
502,3587,43,36,10,1
502,3588,31,48,0,1
502,3590,53,38,0,1
502,3590,43,48,17,1
502,3592,43,37,4,1
503,3594,26,55,0,1
503,3594,36,50,0,1
503,3597,44,42,1,1
504,3599,8,17,0,1
504,3599,49,30,4,1
504,3600,51,63,7,1
504,3603,45,54,0,1
504,3606,49,67,0,1
505,3609,63,35,4,1
505,3611,33,60,8,1
505,3612,36,28,0,1
505,3612,43,44,5,1
505,3613,47,38,1,1
506,3615,64,35,0,1
506,3619,40,39,0,1
506,3619,51,42,0,1
506,3621,50,51,0,1
